SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
674844065,00089M13:14:14.856,0089 13:07:47,752.07,,1
674844066,00089M13:14:15.829,0089 13:07:48,752.13,,1
674844067,00089M13:14:16.803,0089 13:07:49,752.02,,1
674844068,00089M13:14:17.776,0089 13:07:50,752.08,,1
674844069,00089M13:14:18.749,0089 13:07:51,752.08,,1
674844070,00089M13:14:19.722,0089 13:07:52,752.01,,1
674844071,00089M13:14:20.696,0089 13:07:53,752.01,,1
674844072,00089M13:14:21.669,0089 13:07:54,752.01,,1
674844073,00089M13:14:22.642,0089 13:07:55,752.00,,1
674844074,00089M13:14:23.615,0089 13:07:56,752.05,,1
674844075,00089M13:14:24.589,0089 13:07:57,752.02,,1
674844076,00089M13:14:25.562,0089 13:07:58,752.00,,1
674844077,00089M13:14:26.535,0089 13:07:59,752.00,,1
674844078,00089M13:14:27.508,0089 13:08:00,751.95,,1
674844079,00089M13:14:28.482,0089 13:08:01,751.92,,1
674844080,00089M13:14:29.455,0089 13:08:02,751.94,,1
674844081,00089M13:14:30.428,0089 13:08:03,751.97,,1
674844082,00089M13:14:31.401,0089 13:08:04,751.94,,1
674844083,00089M13:14:32.375,0089 13:08:05,751.92,,1
674844084,00089M13:14:33.348,0089 13:08:06,751.89,,1
674844085,00089M13:14:34.321,0089 13:08:07,752.02,,1
674844086,00089M13:14:35.294,0089 13:08:07,751.91,,1
674844087,00089M13:14:36.268,0089 13:08:08,751.93,,1
674844088,00089M13:14:37.241,0089 13:08:09,751.90,,1
674844089,00089M13:14:38.214,0089 13:08:10,751.84,,1
674844090,00089M13:14:39.187,0089 13:08:11,751.88,,1
674844091,00089M13:14:40.161,0089 13:08:12,751.85,,1
674844092,00089M13:14:41.134,0089 13:08:13,751.85,,1
674844093,00089M13:14:42.107,0089 13:08:14,751.83,,1
674844094,00089M13:14:43.080,0089 13:08:15,751.81,,1
674844095,00089M13:14:44.054,0089 13:08:16,751.80,,1
674844096,00089M13:14:45.027,0089 13:08:17,751.80,,1
674844097,00089M13:14:46.000,0089 13:08:18,751.84,,1
674844098,00089M13:14:46.973,0089 13:08:19,751.79,,1
674844099,00089M13:14:47.947,0089 13:08:20,751.81,,1
674844100,00089M13:14:48.920,0089 13:08:21,751.81,,1
674844101,00089M13:14:49.893,0089 13:08:22,751.75,,1
674844102,00089M13:14:50.866,0089 13:08:23,751.76,,1
674844103,00089M13:14:51.840,0089 13:08:24,751.72,,1
674844104,00089M13:14:52.813,0089 13:08:25,751.78,,1
674844105,00089M13:14:53.786,0089 13:08:26,751.71,,1
674844106,00089M13:14:54.759,0089 13:08:27,751.67,,1
674844107,00089M13:14:55.733,0089 13:08:28,751.71,,1
674844108,00089M13:14:56.706,0089 13:08:29,751.68,,1
674844109,00089M13:14:57.679,0089 13:08:30,751.73,,1
674844110,00089M13:14:58.652,0089 13:08:31,751.59,,1
674844111,00089M13:14:59.626,0089 13:08:32,751.68,,1
674844112,00089M13:15:00.599,0089 13:08:33,751.68,,1
674844113,00089M13:15:01.572,0089 13:08:34,751.67,,1
674844114,00089M13:15:02.545,0089 13:08:35,751.60,,1
674844115,00089M13:15:03.519,0089 13:08:36,751.67,,1
674844116,00089M13:15:04.492,0089 13:08:37,751.60,,1
674844117,00089M13:15:05.465,0089 13:08:38,751.67,,1
674844118,00089M13:15:06.438,0089 13:08:39,751.64,,1
674844119,00089M13:15:07.412,0089 13:08:40,751.62,,1
674844120,00089M13:15:08.385,0089 13:08:41,751.59,,1
674844121,00089M13:15:09.358,0089 13:08:42,751.63,,1
674844122,00089M13:15:10.331,0089 13:08:43,751.61,,1
674844123,00089M13:15:11.305,0089 13:08:43,751.61,,1
674844124,00089M13:15:12.278,0089 13:08:44,751.58,,1
674844125,00089M13:15:13.251,0089 13:08:45,751.60,,1
674844126,00089M13:15:14.224,0089 13:08:46,751.60,,1
674844127,00089M13:15:15.198,0089 13:08:47,751.62,,1
674844128,00089M13:15:16.171,0089 13:08:48,751.62,,1
674844129,00089M13:15:17.144,0089 13:08:49,751.64,,1
674844130,00089M13:15:18.117,0089 13:08:50,751.61,,1
674844131,00089M13:15:19.091,0089 13:08:51,751.59,,1
674844132,00089M13:15:20.064,0089 13:08:52,751.63,,1
674844133,00089M13:15:21.037,0089 13:08:53,751.63,,1
674844134,00089M13:15:22.010,0089 13:08:54,751.63,,1
674844135,00089M13:15:22.984,0089 13:08:55,751.61,,1
674844136,00089M13:15:23.957,0089 13:08:56,751.65,,1
674844137,00089M13:15:24.930,0089 13:08:57,751.60,,1
674844138,00089M13:15:25.903,0089 13:08:58,751.56,,1
674844139,00089M13:15:26.877,0089 13:08:59,751.60,,1
674844140,00089M13:15:27.850,0089 13:09:00,751.57,,1
674844141,00089M13:15:28.823,0089 13:09:01,751.57,,1
674844142,00089M13:15:29.796,0089 13:09:02,751.56,,1
674844143,00089M13:15:30.770,0089 13:09:03,751.54,,1
674844144,00089M13:15:31.743,0089 13:09:04,751.59,,1
674844145,00089M13:15:32.716,0089 13:09:05,751.56,,1
674844146,00089M13:15:33.690,0089 13:09:06,751.51,,1
674844147,00089M13:15:34.663,0089 13:09:07,751.53,,1
674844148,00089M13:15:35.636,0089 13:09:08,751.58,,1
674844149,00089M13:15:36.609,0089 13:09:09,751.53,,1
674844150,00089M13:15:37.583,0089 13:09:10,751.61,,1
674844151,00089M13:15:38.556,0089 13:09:11,751.55,,1
674844152,00089M13:15:39.529,0089 13:09:12,751.55,,1
674844153,00089M13:15:40.502,0089 13:09:13,751.63,,1
674844154,00089M13:15:41.476,0089 13:09:14,751.56,,1
674844155,00089M13:15:42.449,0089 13:09:15,751.58,,1
674844156,00089M13:15:43.422,0089 13:09:16,751.59,,1
674844157,00089M13:15:44.395,0089 13:09:17,751.54,,1
674844158,00089M13:15:45.369,0089 13:09:18,751.58,,1
674844159,00089M13:15:46.342,0089 13:09:19,751.60,,1
674844160,00089M13:15:47.315,0089 13:09:20,751.60,,1
674844161,00089M13:15:48.288,0089 13:09:20,751.58,,1
674844162,00089M13:15:49.262,0089 13:09:21,751.62,,1
674844163,00089M13:15:50.235,0089 13:09:22,751.68,,1
674844164,00089M13:15:51.208,0089 13:09:23,751.66,,1
674844165,00089M13:15:52.181,0089 13:09:24,751.70,,1
674844166,00089M13:15:53.155,0089 13:09:25,751.65,,1
674844167,00089M13:15:54.128,0089 13:09:26,751.72,,1
674844168,00089M13:15:55.101,0089 13:09:27,751.70,,1
674844169,00089M13:15:56.074,0089 13:09:28,751.74,,1
674844170,00089M13:15:57.048,0089 13:09:29,751.71,,1
674844171,00089M13:15:58.021,0089 13:09:30,751.71,,1
674844172,00089M13:15:58.994,0089 13:09:31,751.78,,1
674844173,00089M13:15:59.967,0089 13:09:32,751.68,,1
674844174,00089M13:16:00.941,0089 13:09:33,751.68,,1
674844175,00089M13:16:01.914,0089 13:09:34,751.68,,1
674844176,00089M13:16:02.887,0089 13:09:35,751.63,,1
674844177,00089M13:16:03.860,0089 13:09:36,751.68,,1
674844178,00089M13:16:04.834,0089 13:09:37,751.79,,1
674844179,00089M13:16:05.807,0089 13:09:38,751.72,,1
674844180,00089M13:16:06.780,0089 13:09:39,751.78,,1
674844181,00089M13:16:07.753,0089 13:09:40,751.85,,1
674844182,00089M13:16:08.727,0089 13:09:41,751.71,,1
674844183,00089M13:16:09.700,0089 13:09:42,751.67,,1
674844184,00089M13:16:10.673,0089 13:09:43,751.69,,1
674844185,00089M13:16:11.646,0089 13:09:44,751.62,,1
674844186,00089M13:16:12.620,0089 13:09:45,751.64,,1
674844187,00089M13:16:13.593,0089 13:09:46,751.61,,1
674844188,00089M13:16:14.566,0089 13:09:47,751.59,,1
674844189,00089M13:16:15.539,0089 13:09:48,751.63,,1
674844190,00089M13:16:16.513,0089 13:09:49,751.63,,1
674844191,00089M13:16:17.486,0089 13:09:50,751.58,,1
674844192,00089M13:16:18.459,0089 13:09:51,751.60,,1
674844193,00089M13:16:19.432,0089 13:09:52,751.65,,1
674844194,00089M13:16:20.406,0089 13:09:53,751.62,,1
674844195,00089M13:16:21.379,0089 13:09:54,751.66,,1
674844196,00089M13:16:22.352,0089 13:09:55,751.66,,1
674844197,00089M13:16:23.325,0089 13:09:56,751.64,,1
674844198,00089M13:16:24.299,0089 13:09:57,751.61,,1
674844199,00089M13:16:25.272,0089 13:09:57,751.54,,1
674844200,00089M13:16:26.245,0089 13:09:58,751.65,,1
674844201,00089M13:16:27.218,0089 13:09:59,751.63,,1
674844202,00089M13:16:28.192,0089 13:10:00,751.65,,1
674844203,00089M13:16:29.165,0089 13:10:01,751.74,,1
674844204,00089M13:16:30.138,0089 13:10:02,751.73,,1
674844205,00089M13:16:31.111,0089 13:10:03,751.71,,1
674844206,00089M13:16:32.085,0089 13:10:04,751.69,,1
674844207,00089M13:16:33.058,0089 13:10:05,751.75,,1
674844208,00089M13:16:34.031,0089 13:10:06,751.73,,1
674844209,00089M13:16:35.004,0089 13:10:07,751.77,,1
674844210,00089M13:16:35.978,0089 13:10:08,751.79,,1
674844211,00089M13:16:36.951,0089 13:10:09,751.77,,1
674844212,00089M13:16:37.924,0089 13:10:10,751.70,,1
674844213,00089M13:16:38.897,0089 13:10:11,751.74,,1
674844214,00089M13:16:39.871,0089 13:10:12,751.74,,1
674844215,00089M13:16:40.844,0089 13:10:13,751.76,,1
674844216,00089M13:16:41.817,0089 13:10:14,751.76,,1
674844217,00089M13:16:42.790,0089 13:10:15,751.78,,1
674844218,00089M13:16:43.764,0089 13:10:16,751.77,,1
674844219,00089M13:16:44.737,0089 13:10:17,751.75,,1
674844220,00089M13:16:45.710,0089 13:10:18,751.81,,1
674844221,00089M13:16:46.683,0089 13:10:19,751.81,,1
674844222,00089M13:16:47.657,0089 13:10:20,751.79,,1
674844223,00089M13:16:48.630,0089 13:10:21,751.79,,1
674844224,00089M13:16:49.603,0089 13:10:22,751.79,,1
674844225,00089M13:16:50.576,0089 13:10:23,751.81,,1
674844226,00089M13:16:51.550,0089 13:10:24,751.79,,1
674844227,00089M13:16:52.523,0089 13:10:25,751.80,,1
674844228,00089M13:16:53.496,0089 13:10:26,751.76,,1
674844229,00089M13:16:54.469,0089 13:10:27,751.76,,1
674844230,00089M13:16:55.443,0089 13:10:28,751.80,,1
674844231,00089M13:16:56.416,0089 13:10:29,751.71,,1
674844232,00089M13:16:57.389,0089 13:10:30,751.75,,1
674844233,00089M13:16:58.362,0089 13:10:31,751.79,,1
674844234,00089M13:16:59.336,0089 13:10:32,751.79,,1
674844235,00089M13:17:00.309,0089 13:10:33,751.79,,1
674844236,00089M13:17:01.282,0089 13:10:33,751.77,,1
674844237,00089M13:17:02.255,0089 13:10:34,751.77,,1
674844238,00089M13:17:03.229,0089 13:10:35,751.78,,1
674844239,00089M13:17:04.202,0089 13:10:36,751.74,,1
674844240,00089M13:17:05.175,0089 13:10:37,751.78,,1
674844241,00089M13:17:06.148,0089 13:10:38,751.73,,1
674844242,00089M13:17:07.122,0089 13:10:39,751.80,,1
674844243,00089M13:17:08.095,0089 13:10:40,751.71,,1
674844244,00089M13:17:09.068,0089 13:10:41,751.82,,1
674844245,00089M13:17:10.041,0089 13:10:42,751.81,,1
674844246,00089M13:17:11.015,0089 13:10:43,751.77,,1
674844247,00089M13:17:11.988,0089 13:10:44,751.79,,1
674844248,00089M13:17:12.961,0089 13:10:45,751.81,,1
674844249,00089M13:17:13.934,0089 13:10:46,751.83,,1
674844250,00089M13:17:14.908,0089 13:10:47,751.82,,1
674844251,00089M13:17:15.881,0089 13:10:48,751.83,,1
674844252,00089M13:17:16.854,0089 13:10:49,751.82,,1
674844253,00089M13:17:17.827,0089 13:10:50,751.82,,1
674844254,00089M13:17:18.801,0089 13:10:51,751.80,,1
674844255,00089M13:17:19.774,0089 13:10:52,751.82,,1
674844256,00089M13:17:20.747,0089 13:10:53,751.84,,1
674844257,00089M13:17:21.720,0089 13:10:54,751.81,,1
674844258,00089M13:17:22.694,0089 13:10:55,751.79,,1
674844259,00089M13:17:23.667,0089 13:10:56,751.79,,1
674844260,00089M13:17:24.640,0089 13:10:57,751.81,,1
674844261,00089M13:17:25.613,0089 13:10:58,751.78,,1
674844262,00089M13:17:26.587,0089 13:10:59,751.80,,1
674844263,00089M13:17:27.560,0089 13:11:00,751.80,,1
674844264,00089M13:17:28.533,0089 13:11:01,751.84,,1
674844265,00089M13:17:29.506,0089 13:11:02,751.82,,1
674844266,00089M13:17:30.480,0089 13:11:03,751.86,,1
674844267,00089M13:17:31.453,0089 13:11:04,751.82,,1
674844268,00089M13:17:32.426,0089 13:11:05,751.80,,1
674844269,00089M13:17:33.399,0089 13:11:06,751.79,,1
674844270,00089M13:17:34.373,0089 13:11:07,751.83,,1
674844271,00089M13:17:35.346,0089 13:11:08,751.81,,1
674844272,00089M13:17:36.319,0089 13:11:09,751.77,,1
674844273,00089M13:17:37.293,0089 13:11:10,751.79,,1
674844274,00089M13:17:38.266,0089 13:11:10,751.85,,1
674844275,00089M13:17:39.239,0089 13:11:11,751.82,,1
674844276,00089M13:17:40.212,0089 13:11:12,751.85,,1
674844277,00089M13:17:41.186,0089 13:11:13,751.80,,1
674844278,00089M13:17:42.159,0089 13:11:14,751.78,,1
674844279,00089M13:17:43.132,0089 13:11:15,751.84,,1
674844280,00089M13:17:44.105,0089 13:11:16,751.80,,1
674844281,00089M13:17:45.079,0089 13:11:17,751.82,,1
674844282,00089M13:17:46.052,0089 13:11:18,751.81,,1
674844283,00089M13:17:47.025,0089 13:11:19,751.79,,1
674844284,00089M13:17:47.998,0089 13:11:20,751.83,,1
674844285,00089M13:17:48.972,0089 13:11:21,751.81,,1
674844286,00089M13:17:49.945,0089 13:11:22,751.80,,1
674844287,00089M13:17:50.918,0089 13:11:23,751.82,,1
674844288,00089M13:17:51.891,0089 13:11:24,751.83,,1
674844289,00089M13:17:52.865,0089 13:11:25,751.82,,1
674844290,00089M13:17:53.838,0089 13:11:26,751.76,,1
674844291,00089M13:17:54.811,0089 13:11:27,751.81,,1
674844292,00089M13:17:55.784,0089 13:11:28,751.84,,1
674844293,00089M13:17:56.758,0089 13:11:29,751.75,,1
674844294,00089M13:17:57.731,0089 13:11:30,751.86,,1
674844295,00089M13:17:58.704,0089 13:11:31,751.85,,1
674844296,00089M13:17:59.677,0089 13:11:32,751.85,,1
674844297,00089M13:18:00.651,0089 13:11:33,751.81,,1
674844298,00089M13:18:01.624,0089 13:11:34,751.81,,1
674844299,00089M13:18:02.597,0089 13:11:35,751.80,,1
674844300,00089M13:18:03.570,0089 13:11:36,751.84,,1
674844301,00089M13:18:04.544,0089 13:11:37,751.85,,1
674844302,00089M13:18:05.517,0089 13:11:38,751.82,,1
674844303,00089M13:18:06.490,0089 13:11:39,751.84,,1
674844304,00089M13:18:07.463,0089 13:11:40,751.81,,1
674844305,00089M13:18:08.437,0089 13:11:41,751.79,,1
674844306,00089M13:18:09.410,0089 13:11:42,751.79,,1
674844307,00089M13:18:10.383,0089 13:11:43,751.77,,1
674844308,00089M13:18:11.356,0089 13:11:44,751.78,,1
674844309,00089M13:18:12.330,0089 13:11:45,751.78,,1
674844310,00089M13:18:13.303,0089 13:11:46,751.80,,1
674844311,00089M13:18:14.276,0089 13:11:47,751.80,,1
674844312,00089M13:18:15.249,0089 13:11:47,751.78,,1
674844313,00089M13:18:16.223,0089 13:11:48,751.78,,1
674844314,00089M13:18:17.196,0089 13:11:49,751.78,,1
674844315,00089M13:18:18.169,0089 13:11:50,751.82,,1
674844316,00089M13:18:19.142,0089 13:11:51,751.77,,1
674844317,00089M13:18:20.116,0089 13:11:52,751.79,,1
674844318,00089M13:18:21.089,0089 13:11:53,751.77,,1
674844319,00089M13:18:22.062,0089 13:11:54,751.72,,1
674844320,00089M13:18:23.035,0089 13:11:55,751.76,,1
674844321,00089M13:18:24.009,0089 13:11:56,751.78,,1
674844322,00089M13:18:24.982,0089 13:11:57,751.71,,1
674844323,00089M13:18:25.955,0089 13:11:58,751.74,,1
674844324,00089M13:18:26.928,0089 13:11:59,751.80,,1
674844325,00089M13:18:27.902,0089 13:12:00,751.78,,1
674844326,00089M13:18:28.875,0089 13:12:01,751.75,,1
674844327,00089M13:18:29.848,0089 13:12:02,751.81,,1
674844328,00089M13:18:30.821,0089 13:12:03,751.79,,1
674844329,00089M13:18:31.795,0089 13:12:04,751.77,,1
674844330,00089M13:18:32.768,0089 13:12:05,751.79,,1
674844331,00089M13:18:33.741,0089 13:12:06,751.77,,1
674844332,00089M13:18:34.714,0089 13:12:07,751.74,,1
674844333,00089M13:18:35.688,0089 13:12:08,751.78,,1
674844334,00089M13:18:36.661,0089 13:12:09,751.80,,1
674844335,00089M13:18:37.634,0089 13:12:10,751.83,,1
674844336,00089M13:18:38.607,0089 13:12:11,751.80,,1
674844337,00089M13:18:39.581,0089 13:12:12,751.80,,1
674844338,00089M13:18:40.554,0089 13:12:13,751.77,,1
674844339,00089M13:18:41.527,0089 13:12:14,751.77,,1
674844340,00089M13:18:42.500,0089 13:12:15,751.81,,1
674844341,00089M13:18:43.474,0089 13:12:16,751.82,,1
674844342,00089M13:18:44.447,0089 13:12:17,751.79,,1
674844343,00089M13:18:45.420,0089 13:12:18,751.77,,1
674844344,00089M13:18:46.393,0089 13:12:19,751.72,,1
674844345,00089M13:18:47.367,0089 13:12:20,751.74,,1
674844346,00089M13:18:48.340,0089 13:12:21,751.76,,1
674844347,00089M13:18:49.313,0089 13:12:22,751.78,,1
674844348,00089M13:18:50.286,0089 13:12:23,751.80,,1
674844349,00089M13:18:51.260,0089 13:12:23,751.80,,1
674844350,00089M13:18:52.233,0089 13:12:24,751.82,,1
674844351,00089M13:18:53.206,0089 13:12:25,751.73,,1
674844352,00089M13:18:54.179,0089 13:12:26,751.73,,1
674844353,00089M13:18:55.153,0089 13:12:27,751.75,,1
674844354,00089M13:18:56.126,0089 13:12:28,751.70,,1
674844355,00089M13:18:57.099,0089 13:12:29,751.74,,1
674844356,00089M13:18:58.072,0089 13:12:30,751.79,,1
674844357,00089M13:18:59.046,0089 13:12:31,751.80,,1
674844358,00089M13:19:00.019,0089 13:12:32,751.81,,1
674844359,00089M13:19:00.992,0089 13:12:33,751.83,,1
674844360,00089M13:19:01.965,0089 13:12:34,751.78,,1
674844361,00089M13:19:02.939,0089 13:12:35,751.80,,1
674844362,00089M13:19:03.912,0089 13:12:36,751.76,,1
674844363,00089M13:19:04.885,0089 13:12:37,751.73,,1
674844364,00089M13:19:05.858,0089 13:12:38,751.82,,1
674844365,00089M13:19:06.832,0089 13:12:39,751.75,,1
674844366,00089M13:19:07.805,0089 13:12:40,751.75,,1
674844367,00089M13:19:08.778,0089 13:12:41,751.77,,1
674844368,00089M13:19:09.751,0089 13:12:42,751.79,,1
674844369,00089M13:19:10.725,0089 13:12:43,751.79,,1
674844370,00089M13:19:11.698,0089 13:12:44,751.78,,1
674844371,00089M13:19:12.671,0089 13:12:45,751.80,,1
674844372,00089M13:19:13.644,0089 13:12:46,751.76,,1
674844373,00089M13:19:14.618,0089 13:12:47,751.82,,1
674844374,00089M13:19:15.591,0089 13:12:48,751.80,,1
674844375,00089M13:19:16.564,0089 13:12:49,751.80,,1
674844376,00089M13:19:17.537,0089 13:12:50,751.77,,1
674844377,00089M13:19:18.511,0089 13:12:51,751.77,,1
674844378,00089M13:19:19.484,0089 13:12:52,751.77,,1
674844379,00089M13:19:20.457,0089 13:12:53,751.77,,1
674844380,00089M13:19:21.430,0089 13:12:54,751.81,,1
674844381,00089M13:19:22.404,0089 13:12:55,751.80,,1
674844382,00089M13:19:23.377,0089 13:12:56,751.70,,1
674844383,00089M13:19:24.350,0089 13:12:57,751.78,,1
674844384,00089M13:19:25.323,0089 13:12:58,751.78,,1
674844385,00089M13:19:26.297,0089 13:12:59,751.78,,1
674844386,00089M13:19:27.270,0089 13:13:00,751.73,,1
674844387,00089M13:19:28.243,0089 13:13:00,751.77,,1
674844388,00089M13:19:29.216,0089 13:13:01,751.73,,1
674844389,00089M13:19:30.190,0089 13:13:02,751.74,,1
674844390,00089M13:19:31.163,0089 13:13:03,751.73,,1
674844391,00089M13:19:32.136,0089 13:13:04,751.77,,1
674844392,00089M13:19:33.109,0089 13:13:05,751.79,,1
674844393,00089M13:19:34.083,0089 13:13:06,751.72,,1
674844394,00089M13:19:35.056,0089 13:13:07,751.76,,1
674844395,00089M13:19:36.029,0089 13:13:08,751.72,,1
674844396,00089M13:19:37.002,0089 13:13:09,751.78,,1
674844397,00089M13:19:37.976,0089 13:13:10,751.78,,1
674844398,00089M13:19:38.949,0089 13:13:11,751.74,,1
674844399,00089M13:19:39.922,0089 13:13:12,751.82,,1
674844400,00089M13:19:40.896,0089 13:13:13,751.73,,1
674844401,00089M13:19:41.869,0089 13:13:14,751.77,,1
674844402,00089M13:19:42.842,0089 13:13:15,751.77,,1
674844403,00089M13:19:43.815,0089 13:13:16,751.79,,1
674844404,00089M13:19:44.789,0089 13:13:17,751.83,,1
674844405,00089M13:19:45.762,0089 13:13:18,751.79,,1
674844406,00089M13:19:46.735,0089 13:13:19,751.81,,1
674844407,00089M13:19:47.708,0089 13:13:20,751.80,,1
674844408,00089M13:19:48.682,0089 13:13:21,751.74,,1
674844409,00089M13:19:49.655,0089 13:13:22,751.82,,1
674844410,00089M13:19:50.628,0089 13:13:23,751.82,,1
674844411,00089M13:19:51.601,0089 13:13:24,751.84,,1
674844412,00089M13:19:52.575,0089 13:13:25,751.86,,1
674844413,00089M13:19:53.548,0089 13:13:26,751.86,,1
674844414,00089M13:19:54.521,0089 13:13:27,751.80,,1
674844415,00089M13:19:55.494,0089 13:13:28,751.86,,1
674844416,00089M13:19:56.468,0089 13:13:29,751.86,,1
674844417,00089M13:19:57.441,0089 13:13:30,751.84,,1
674844418,00089M13:19:58.414,0089 13:13:31,751.88,,1
674844419,00089M13:19:59.387,0089 13:13:32,751.90,,1
674844420,00089M13:20:00.361,0089 13:13:33,751.92,,1
674844421,00089M13:20:01.334,0089 13:13:34,751.89,,1
674844422,00089M13:20:02.307,0089 13:13:35,751.87,,1
674844423,00089M13:20:03.280,0089 13:13:36,751.91,,1
674844424,00089M13:20:04.254,0089 13:13:37,751.89,,1
674844425,00089M13:20:05.227,0089 13:13:37,751.93,,1
674844426,00089M13:20:06.200,0089 13:13:38,751.97,,1
674844427,00089M13:20:07.173,0089 13:13:39,751.95,,1
674844428,00089M13:20:08.147,0089 13:13:40,751.93,,1
674844429,00089M13:20:09.120,0089 13:13:41,751.95,,1
674844430,00089M13:20:10.093,0089 13:13:42,751.90,,1
674844431,00089M13:20:11.066,0089 13:13:43,751.92,,1
674844432,00089M13:20:12.040,0089 13:13:44,751.92,,1
674844433,00089M13:20:13.013,0089 13:13:45,751.96,,1
674844434,00089M13:20:13.986,0089 13:13:46,751.91,,1
674844435,00089M13:20:14.959,0089 13:13:47,751.92,,1
674844436,00089M13:20:15.933,0089 13:13:48,751.96,,1
674844437,00089M13:20:16.906,0089 13:13:49,751.91,,1
674844438,00089M13:20:17.879,0089 13:13:50,751.93,,1
674844439,00089M13:20:18.852,0089 13:13:51,751.95,,1
674844440,00089M13:20:19.826,0089 13:13:52,751.95,,1
674844441,00089M13:20:20.799,0089 13:13:53,751.95,,1
674844442,00089M13:20:21.772,0089 13:13:54,751.93,,1
674844443,00089M13:20:22.745,0089 13:13:55,751.97,,1
674844444,00089M13:20:23.719,0089 13:13:56,751.97,,1
674844445,00089M13:20:24.692,0089 13:13:57,751.94,,1
674844446,00089M13:20:25.665,0089 13:13:58,751.94,,1
674844447,00089M13:20:26.638,0089 13:13:59,751.94,,1
674844448,00089M13:20:27.612,0089 13:14:00,751.91,,1
674844449,00089M13:20:28.585,0089 13:14:01,751.92,,1
674844450,00089M13:20:29.558,0089 13:14:02,751.98,,1
674844451,00089M13:20:30.531,0089 13:14:03,751.96,,1
674844452,00089M13:20:31.505,0089 13:14:04,751.93,,1
674844453,00089M13:20:32.478,0089 13:14:05,751.97,,1
674844454,00089M13:20:33.451,0089 13:14:06,751.97,,1
674844455,00089M13:20:34.424,0089 13:14:07,751.97,,1
674844456,00089M13:20:35.398,0089 13:14:08,751.97,,1
674844457,00089M13:20:36.371,0089 13:14:09,752.01,,1
674844458,00089M13:20:37.344,0089 13:14:10,751.96,,1
674844459,00089M13:20:38.317,0089 13:14:11,752.03,,1
674844460,00089M13:20:39.291,0089 13:14:12,752.01,,1
674844461,00089M13:20:40.264,0089 13:14:13,751.96,,1
674844462,00089M13:20:41.237,0089 13:14:14,751.98,,1
674844463,00089M13:20:42.210,0089 13:14:14,751.98,,1
674844464,00089M13:20:43.184,0089 13:14:15,751.98,,1
